case,file,col,qtype,ref_peak,R,Z,EP,EM,ES,R_h64,peak_diff,tol_b6,tol_src,band_arith_h64,band_ladder,band_ens,n_ens,band,step_h1_h8,step_h8_h64,arith_h1,arith_h8,flat,std_ratio,maxpt_diff,orig_in_ens,band_ens_p90,iso_ok,band_ok,passed
2657,t30,5,joint,3.58,0.9910250412689243,1.0,1.0,0.9711895093080233,0.9839356970365976,0.99080977262963,0.002793296089385539,0.0,none,0.0,0.0,1.0223463687150838,93,1.0223463687150838,0.0,0.0,0.0,0.0,False,0.1229820392344765,0.03687150837988827,True,0.7871508379888266,True,True,True
2657,t31,1,contact,9.601,0.9969149258315959,1.0,1.0,0.9926169482335213,0.9919576809244579,0.9975437113156489,0.0021872721591501714,0.0,none,0.0,0.0019789605249453312,0.5549421935215082,93,0.5549421935215082,0.0019789605249453312,0.0,0.00010415581710232743,0.0,False,0.3653984280413352,0.00833246536819082,True,0.32269555254660975,True,True,True
2657,t31,2,contact,101.15,0.99033240785594,0.9982587458111267,1.0,0.965191573801711,0.9899529738557356,0.9941156272085815,0.0,0.0,none,0.0,0.0,0.17647058823529405,93,0.17647058823529405,0.0,0.0,0.0,0.0,False,0.143742521182524,0.10865051903114187,True,0.08978744438952045,True,True,True
2657,t31,3,contact,5.06,0.991109679969175,0.9982661448916085,1.0,0.9690546462749307,0.9899614637877272,0.9946324017675816,0.0,0.0,none,0.0,0.0,0.24505928853754946,93,0.24505928853754946,0.0,0.0,0.0,0.0,False,0.1436561618513934,0.10869565217391305,True,0.20513833992094851,True,True,True
2657,t31,4,contact,101.27,0.9903166256156719,0.998259632319809,1.0,0.9651048706011913,0.9899589928375508,0.9941279134330124,0.0,0.0,none,0.0,0.0,0.17655771699417394,93,0.17655771699417394,0.0,0.0,0.0,0.0,False,0.14374853491487438,0.1086205194035746,True,0.08972054902735276,True,True,True
2657,t31,5,contact,1.101,0.9995690140546725,1.0,1.0,0.9996496252513558,0.9981954450220062,0.9995926857444141,0.0,0.0,none,0.0,0.0,0.023614895549500477,93,0.023614895549500477,0.0,0.0,0.0,0.0,False,0.34760747221889565,0.001816530426884652,True,0.014895549500454106,True,True,True
2657,t31,6,contact,1.192,0.9996720170844839,1.0,1.0,0.9996354316268588,0.9987246537955605,0.9997970418386815,0.0008389261744965519,0.0,none,0.0,0.0008389261744965519,0.015100671140939612,93,0.015100671140939612,0.0008389261744965519,0.0,0.0008389261744965519,0.0,False,0.3983937731453754,0.00167785234899329,True,0.008724832214765072,True,True,True
2657,t31,7,contact,3.464,0.9989591618975361,1.0,1.0,0.997677428034789,0.9971183814528912,0.9991891258121217,0.0,0.0,none,0.0,0.0002886836027713308,0.17754041570438805,93,0.17754041570438805,0.0002886836027713308,0.0,0.0,0.0,False,0.3894975915394187,0.006639722863741378,True,0.10929561200923789,True,True,True
2657,t31,8,contact,1.845,0.9954780722839004,1.0,1.0,0.9860325091957285,0.9913578522237732,0.9953931477657055,0.01571815718157189,0.0,none,0.0,0.004878048780487869,1.3604336043360434,93,1.3604336043360434,0.004878048780487869,0.0005420054200542613,0.0032520325203252063,0.0,False,0.30424251586374057,0.01680216802168017,True,0.8893224932249322,True,True,True
2657,t31,9,contact,89.3,0.963761456583718,0.9908804233505653,1.0,0.9113073290474006,0.9257391071700596,0.9417640374460611,0.04815229563269874,0.0,none,0.0,0.005487122060470267,0.7338185890257559,93,0.7338185890257559,0.005487122060470267,0.0003359462486002367,0.059126539753639434,0.0,False,0.1252206753413033,0.6812989921612542,True,0.5107502799552072,True,True,True
2657,t31,10,contact,4.46,0.9652470370240581,0.990856612227891,1.0,0.919733383402178,0.9247885772623304,0.9434503778683141,0.04708520179372196,0.0,none,0.0,0.0044843049327353305,0.7399103139013453,93,0.7399103139013453,0.0044843049327353305,0.0,0.05829596412556049,0.0,False,0.1240421953544267,0.6816143497757847,True,0.5533632286995515,True,True,True
2657,t31,11,contact,89.41,0.9637245347832909,0.9908821814027228,1.0,0.9111336660182131,0.9257246450927954,0.9414156301194799,0.04820489878089702,0.0,none,0.0,0.0054803713231183215,0.7338105357342581,93,0.7338105357342581,0.0054803713231183215,0.00022368862543351115,0.059053797114416745,0.0,False,0.12521775175012181,0.6813555530701264,True,0.5108600827647913,True,True,True
2657,t31,13,contact,2.471,0.986308987815648,0.998003992015968,0.9900199600798403,0.9992536491226823,0.9462633458437815,0.9863766743692856,0.0,0.0,none,0.0,0.0,0.04775394577094289,93,0.04775394577094289,0.0,0.0,0.0,0.0,False,0.3642452993107585,0.7324969647915823,True,0.00938891137191425,True,True,True
2657,t31,14,contact,4.879,0.9943177951341291,0.998003992015968,1.0,0.9979586394880303,0.977622352150679,0.994240442882344,0.0,0.0,none,0.0,0.0,0.002664480426316848,93,0.002664480426316848,0.0,0.0,0.0,0.0,False,0.47356103249839154,0.770034843205575,True,0.0024595203935231743,True,True,True
2657,t32,1,spring,14.248,0.9977571578123936,1.0,1.0,0.9953437547142823,0.9934420343476851,0.9976164985265361,0.005544637843907961,0.0,none,0.0,0.0013335204941044448,0.8785092644581696,93,0.8785092644581696,0.0013335204941044448,7.018528916335246e-05,0.000772038180797251,0.0,False,0.30548998865207455,0.0065272318921953945,True,0.5735261089275686,True,True,True
2657,t32,2,spring,71.98,0.997175912289947,1.0,1.0,0.9952928057129684,0.990586755736766,0.9970551850377762,0.005696026674076085,0.0,none,0.0,0.0012503473186996862,0.8460683523200887,93,0.8460683523200887,0.0012503473186996862,0.0,0.0008335648791331241,0.0,False,0.30440385146078275,0.010558488469019144,True,0.5595165323701028,True,True,True
2657,t32,3,spring,71.24,0.9977576797427516,1.0,1.0,0.995348009756539,0.9934403889572182,0.9976240412322268,0.005474452554744534,0.0,none,0.0,0.0012633352049408928,0.8784390791690061,93,0.8784390791690061,0.0012633352049408928,0.0,0.0008422234699607282,0.0,False,0.30549066523554047,0.006457046603032117,True,0.5734418865805727,True,True,True
2657,t32,4,spring,10.13,0.9903494452632285,1.0,1.0,0.9726247781508957,0.9791224481652466,0.9895344052549397,0.010858835143139308,0.0,none,0.0,0.0009871668311944508,0.7295162882527146,93,0.7295162882527146,0.0009871668311944508,0.0,0.0019743336623889015,0.0,False,0.2052606824463001,0.04540967423494579,True,0.4858835143139188,True,True,True
2696,t21,5,lin_acc,152.647,0.7197700122657201,0.9982828138022579,1.0,0.011978258348931181,0.5903061753751533,0.7233876649143254,0.3076444345450614,0.1,B.6,0.0,0.38218897194180046,1.916873571049546,93,1.916873571049546,0.0560639907761044,0.32612498116569605,0.5404364317674111,0.00030134886371829437,False,0.022537083277525162,0.500887668935518,True,1.285431092651672,False,True,False
2696,t21,6,lin_acc,59.973,0.7228875589780376,0.9958990940835788,0.9983338887037654,0.07031433039289947,0.5539913876263658,0.7630380542893282,0.42914311440148073,0.1,B.6,0.0,0.3202441098494323,4.960849048738599,93,4.960849048738599,0.3202441098494323,0.1725276374368466,0.3337501875844131,0.0,False,0.03309228333727971,1.191202707885215,True,3.665049272172477,False,True,False
2696,t21,7,lin_acc,129.364,0.5340963043701867,0.9952243259687773,0.4551816061312896,0.0,0.2248512637820893,0.5497771911716524,0.17264463065458707,0.1,B.6,7.730125846375839e-06,0.6820212733063296,1.798885315852942,93,1.798885315852942,0.6820212733063296,0.40928697319192353,0.4760288797501622,0.1126124733310658,False,0.029767395646216388,1.1817584490275501,True,1.4952521567051105,False,True,False
2696,t21,8,lin_acc,208.885,0.7806095531025068,0.9972396176920858,1.0,0.37440926694357335,0.5341592631847886,0.8002569517679355,0.25740000478732317,0.1,B.6,4.787323168273332e-06,0.19678291883093565,1.5321588433827227,93,1.5321588433827227,0.19678291883093565,0.022366373842066196,0.30065346961246614,0.00017713095722522886,False,0.026023151924078593,0.7347966584484286,True,1.1557297077339206,False,True,False
2696,t22,1,lin_vel,176.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.01,B.6,0.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,False,0.35884760823327844,0.0,True,0.0,True,True,True
2696,t22,2,lin_vel,150.385,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.01,B.6,0.0,0.0,0.011184626126275812,93,0.011184626126275812,0.0,0.0,0.0,0.0,False,0.3757346861663306,0.0,True,0.00710310203810214,True,True,True
2696,t22,4,lin_vel,176.002,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.01,B.6,0.0,0.0,5.681753616463306e-06,93,5.681753616463306e-06,0.0,0.0,0.0,0.0,False,0.4213332933881654,0.0,True,5.681753616463306e-06,True,True,True
2696,t22,5,lin_vel,193.537,0.9706063709980102,0.9997490757343407,1.0,0.9719807110047843,0.8815529925165851,0.9706156868024107,0.0,0.01,B.6,0.0,0.0,0.8622020595545036,93,0.8622020595545036,0.0,0.0,0.0,0.0,False,0.3818351060010682,0.06436495347142923,True,0.08603522840593764,True,True,True
2696,t22,6,lin_vel,175.715,0.9728714315792021,0.9995721887159008,1.0,0.9583811699391848,0.9068316105250241,0.9690835883018504,0.0003073158239194266,0.01,B.6,0.0,0.0008878012691005657,0.6044674615143839,93,0.6044674615143839,0.0008764192015479405,1.1382067552625271e-05,0.0002902427225906504,0.0,False,0.23625404094893213,0.11883447628261673,True,0.1869447685172011,True,True,True
2696,t22,7,lin_vel,149.288,0.9394836257516195,0.9890108132988091,1.0,0.9332918692615091,0.7861046328989695,0.9290944616341477,0.0011990247039279918,0.01,B.6,0.0,0.0007636246717753893,1.758714699105085,93,1.758714699105085,0.0005894646589144625,0.00017416001286092676,0.0021836986227963522,0.0,False,0.20462466254956596,0.6121657467445474,True,0.13750200953860992,True,True,True
2696,t22,8,lin_vel,253.164,0.968561155497662,0.9998128730015556,1.0,0.9810487132188341,0.8621313182663641,0.9634405020367371,0.001188952615695706,0.01,B.6,0.0,0.00033970074734169446,0.8375874926924841,93,0.8375874926924841,0.00022910050402108012,0.00011060024332061434,0.0012837528242562808,0.0,False,0.3326408417845371,0.06631274588804095,True,0.08457995607590325,True,True,True
2696,t23,1,lin_disp,128.186,0.9894631213804984,1.0,0.9983338887037654,0.9985273986067913,0.9504543195919352,0.9900790111814616,0.0049693414257407234,0.0,none,1.560232786728144e-05,0.01579735696565932,0.5515032842900159,93,0.5515032842900159,0.01579735696565932,0.0034013074750752254,0.01973694475215703,0.0010609582949776878,False,0.4118573381629054,0.028006178521835373,True,0.31265816859875495,True,True,True
2696,t23,2,lin_disp,98.337,0.967940363533413,0.9999789402273048,0.9933355548150616,0.9867557836957065,0.859652598701687,0.9749457208080363,0.03226659344905785,0.0,none,3.0507337014408643e-05,0.048282945381697674,0.6773544037340979,93,0.6773544037340979,0.048282945381697674,0.017043432278796403,0.04224249265281644,0.0008236980993929352,False,0.3218268156523414,0.050408289860378167,True,0.2734962425129911,True,True,True
2696,t23,3,lin_disp,17.607,0.9271989195330788,0.8975100750363101,0.9983338887037654,0.9893660459524608,0.8532745129365468,0.9427256119208467,0.0,0.0,none,0.0,0.0,0.39330947918441533,93,0.39330947918441533,0.0,0.0,0.0,0.0,False,0.5743059184877363,0.27420912137218156,True,0.1411370477650928,True,True,True
2696,t23,4,lin_disp,161.613,0.9831589165975798,1.0,0.9983338887037654,0.9964646886214459,0.9209960056626878,0.9849322358549573,0.014485220867133265,0.0,none,1.856286313592287e-05,0.026891401063033317,0.3684480827656191,93,0.3684480827656191,0.026891401063033317,0.008743108537060647,0.02581475500114469,0.00040838298899223765,False,0.34830384465096514,0.034050478612487944,True,0.22250809031451668,True,True,True
2696,t23,5,lin_disp,16.847,1.0,1.0,1.0,1.0,1.0,0.9995431113631135,0.0,0.0,none,0.0,0.0,0.0355552917433371,93,0.0355552917433371,0.0,0.0,0.0,0.0,False,0.034520999283974646,0.0,True,0.03149522170119307,True,True,True
2696,t23,6,lin_disp,4.301,1.0,1.0,1.0,1.0,1.0,0.999677310824224,0.0,0.0,none,0.0,0.0,0.08044640781213673,93,0.08044640781213673,0.0,0.0,0.0,0.0,False,0.06789543017792217,0.0,True,0.0602185538246918,True,True,True
2696,t23,7,lin_disp,25.806,1.0,1.0,1.0,1.0,1.0,0.999425483596871,0.0,0.0,none,0.0,0.0,3.875067813677708e-05,93,3.875067813677708e-05,0.0,0.0,0.0,0.0,False,0.0024501103184627637,0.0,True,3.875067813677708e-05,True,True,True
2696,t23,8,lin_disp,30.912,1.0,1.0,1.0,1.0,1.0,0.9996158527149757,0.0,0.0,none,0.0,0.0,0.01038431677018627,93,0.01038431677018627,0.0,0.0,0.0,0.0,False,0.009352032210746585,0.0,True,0.008896221532091051,True,True,True
2696,t23,9,lin_disp,15.302,1.0,1.0,1.0,1.0,1.0,0.9990989140362486,0.0,0.0,none,0.0,0.0,0.008168866814795452,93,0.008168866814795452,0.0,0.0,0.0,0.0,False,0.025320143328315167,0.0,True,0.005371846817409623,True,True,True
2696,t23,10,lin_disp,16.096,1.0,1.0,1.0,1.0,1.0,0.9990377450085397,0.0,0.0,none,0.0,0.0,0.0005591451292246733,93,0.0005591451292246733,0.0,0.0,0.0,0.0,False,0.017548177465659478,0.0,True,0.00027335984095429945,True,True,True
2696,t23,11,lin_disp,26.053,1.0,1.0,1.0,1.0,1.0,0.9996057859438052,0.0,0.0,none,0.0,0.0,0.01592906766975009,93,0.01592906766975009,0.0,0.0,0.0,0.0,False,0.0029302394812291592,0.0,True,0.01391010632172882,True,True,True
2696,t23,12,lin_disp,33.984,1.0,1.0,1.0,1.0,1.0,0.9986639546855374,0.0,0.0,none,0.0,0.0,0.001647834274952842,93,0.001647834274952842,0.0,0.0,0.0,0.0,False,0.007626662083518552,0.0,True,0.0011770244821092026,True,True,True
2696,t24,1,lin_disp,202.234,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.006447976106886092,93,0.006447976106886092,0.0,0.0,0.0,0.0,False,0.22382897601544333,0.0,True,0.004237665278835405,True,True,True
2696,t24,2,lin_disp,241.159,1.0,1.0,1.0,1.0,1.0,0.9999999078174228,0.0,0.0,none,0.0,0.0,0.023237780883151718,93,0.023237780883151718,0.0,0.0,0.0,0.0,False,0.3809276528893411,0.0,True,0.01682624326689037,True,True,True
2696,t24,3,lin_disp,15.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,True,True,True
2696,t24,4,lin_disp,310.87,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.01305690481551764,93,0.01305690481551764,0.0,0.0,0.0,0.0,False,0.27059861157359527,0.0,True,0.007812268794029714,True,True,True
2696,t25,5,ang_acc,5355.706,0.7218935133571959,0.9988537954036874,1.0,0.0,0.6117599759786048,0.6369539573445407,0.6319402147914766,0.1,B.6,0.0,0.16670015120322138,1.995589563728853,87,1.995589563728853,0.12509966006349119,0.04160049113973022,0.6712431563644458,2.2406009590413682e-06,False,0.02118068051302548,0.6319402147914766,True,1.4324469827133903,False,True,False
